sample_id,run,stage1_pred,s1_feat_ms,s1_inf_ms,s1_total_ms,s2a_audio_feat_ms,s2a_txt_ms,s2a_inf_ms,s2a_total_ms,s2b_tok_ms,s2b_inf_ms,s2b_total_ms,pipeline_ms
28,4,high,342.3509999993257,1.0789000079967082,343.42990000732243,554.6693000069354,63.95780001184903,24.447100004181266,643.0742000229657,1.3348999782465398,252.46260000858456,253.7974999868311,986.5041000302881
29,0,high,343.0035999917891,1.2456999975256622,344.24929998931475,627.524400013499,65.64010001602583,24.270699999760836,717.4352000292856,1.4435999910347164,271.72649998101406,273.1700999720488,1061.6845000186004
29,1,high,350.5917000002228,1.0273999942000955,351.61909999442287,579.3638000031933,66.81150000076741,29.44990000105463,675.6252000050154,1.722400018479675,251.14549999125302,252.8679000097327,1027.2442999994382
29,2,high,398.05089999572374,1.1796999897342175,399.23059998545796,614.82290001004,63.31639998825267,25.906299997586757,704.0455999958795,1.2983999913558364,269.96480001253076,271.2632000038866,1103.2761999813374
29,3,high,347.38609998021275,1.0131000017281622,348.3991999819409,618.3771999785677,61.97710000560619,25.110699993092567,705.4649999772664,1.3599999947473407,259.4169999938458,260.77699998859316,1053.8641999592073
29,4,high,386.8382000073325,1.174500008346513,388.012700015679,599.7284000040963,60.537699988344684,17.708500003209338,677.9745999956504,1.344300020718947,270.73639997979626,272.0807000005152,1065.9873000113294
30,0,low,425.0352999952156,1.127800001995638,426.16309999721125,801.3366000086535,83.10530000017025,16.520700010005385,900.9626000188291,1.389500015648082,261.5663000033237,262.9558000189718,689.118900016183
30,1,low,424.7192000038922,1.1208000069018453,425.84000001079403,655.3864000015892,87.65860000858083,30.163099989295006,773.208099999465,1.9038000027649105,257.06989999162033,258.97369999438524,684.8137000051793
30,2,low,400.13039999757893,1.0562000097706914,401.1866000073496,696.9412999751512,64.04309999197721,24.901600001612678,785.8859999687411,1.5235999890137464,254.00729998364113,255.53089997265488,656.7174999800045
30,3,low,560.8725999773014,1.0230999905616045,561.895699967863,700.5633999942802,77.45350000914186,34.056699980283156,812.0735999837052,2.051099989330396,269.72150002256967,271.77260001190007,833.6682999797631
30,4,low,383.59010001295246,1.0954999888781458,384.6856000018306,668.7665000208654,55.26960000861436,25.111099996138364,749.1472000256181,1.7414999892935157,258.41330000548624,260.15479999477975,644.8403999966104
31,0,low,452.9636999941431,1.2487000203691423,454.21240001451224,792.502099997364,86.73879998968914,17.842100001871586,897.0829999889247,0.9145000076387078,161.1036999966018,162.0182000042405,616.2306000187527
31,1,low,399.15270000346936,0.9540000173728913,400.10670002084225,773.4521999955177,65.99560001632199,24.712499987799674,864.1602999996394,1.0310999932698905,142.6600000122562,143.6911000055261,543.7978000263683
31,2,low,365.66020001191646,0.8941999985836446,366.5544000105001,711.7700999951921,54.24639998818748,24.684400006663054,790.7008999900427,0.8365000248886645,148.1723999895621,149.00890001445077,515.5633000249509
31,3,low,437.0202000136487,0.8947000023908913,437.9149000160396,710.6056999764405,50.845000019762665,16.579899995122105,778.0305999913253,0.7255999953486025,148.9572999998927,149.6828999952413,587.5978000112809
31,4,low,449.3193000089377,0.9336000075563788,450.2529000164941,733.4002999996301,50.519100012024865,24.879900011001155,808.7993000226561,1.111499994294718,149.96090001659468,151.0724000108894,601.3253000273835
32,0,low,528.799900028389,0.965600018389523,529.7655000467785,724.1128000023309,124.16860001394525,26.758599997265264,875.0400000135414,5.452899989904836,353.5543000034522,359.00719999335706,888.7727000401355
32,1,low,486.26669999794103,1.1369000130798668,487.4036000110209,739.5011000044178,74.4299000070896,35.966700001154095,849.8977000126615,2.29199999012053,382.5962000119034,384.88820000202395,872.2918000130448
32,2,low,446.4672000030987,1.205600012326613,447.6728000154253,688.5209000029135,111.56409999239258,16.52999999350868,816.6149999888148,1.5733999898657203,352.9685999965295,354.54199998639524,802.2148000018205
32,3,low,408.7957999727223,0.9828000038396567,409.77859997656196,755.6528999994043,86.33299998473376,26.96090002427809,868.9468000084162,2.395899995462969,352.4806999776047,354.87659997306764,764.6551999496296
32,4,low,416.80690000066534,0.8488000021316111,417.65570000279695,708.3138999878429,67.39760001073591,23.450100008631125,799.1616000072099,1.8599999893922359,342.8066000051331,344.6665999945253,762.3222999973223
33,0,low,366.0196000128053,1.0738999990280718,367.0935000118334,612.4624999938533,91.31879999767989,21.181899996008724,724.9631999875419,4.102799983229488,299.93810001178645,304.04089999501593,671.1344000068493
33,1,low,325.7918999879621,0.8890999888535589,326.68099997681566,643.943599978229,74.10620001610368,31.334900006186217,749.3847000005189,2.0656000124290586,326.9274000194855,328.99300003191456,655.6740000087302
33,2,low,376.7861999804154,1.6969999996945262,378.48319998010993,591.9218999915756,109.02750000241213,25.853300001472235,726.80269999546,1.3664000143762678,289.89300000830553,291.2594000226818,669.7426000027917
33,3,low,388.34100001258776,0.7271000067703426,389.0681000193581,567.0842000108678,79.48370001395233,24.54010001383722,671.1080000386573,1.729599985992536,275.25299999979325,276.9825999857858,666.0507000051439
33,4,low,315.422599989688,1.0050999990198761,316.4276999887079,583.1507999973837,58.80299999262206,25.61080001760274,667.5646000076085,1.3879000034648925,272.4216000060551,273.80950000952,590.2371999982279
34,0,low,475.9980000089854,1.2152999988757074,477.2133000078611,653.8294000201859,99.1150000190828,26.894699985859916,779.8391000251286,1.5673000016249716,355.4481999890413,357.0154999906663,834.2287999985274
34,1,low,444.89849999081343,0.9512999968137592,445.8497999876272,712.3901000013575,60.39190001320094,25.952600000891834,798.7346000154503,1.9802000024355948,338.43949998845346,340.41969999088906,786.2694999785163
34,2,low,434.26609999733046,1.1031999893020838,435.36929998663254,647.5905000115745,57.40780002088286,21.180200012167916,726.1785000446253,1.6195999924093485,333.487600000808,335.10719999321736,770.4764999798499
34,3,low,386.5576999960467,1.0732999944593757,387.6309999905061,747.2571000107564,72.06459998269565,30.201999994460493,849.5236999879126,1.805500010959804,329.4861000031233,331.2916000140831,718.9226000045892
34,4,low,440.9892000257969,1.0588000004645437,442.04800002626143,663.3507999940775,60.21219998365268,27.825199998915195,751.3881999766454,1.7382999940309674,331.98399998946115,333.7222999834921,775.7703000097536
35,0,high,414.17070000898093,1.1591999791562557,415.3298999881372,605.2562000113539,73.42579998658039,25.383500003954396,704.0655000018887,2.234000014141202,344.76249999715947,346.99650001130067,1119.395399990026
35,1,high,381.8459000030998,0.9443000017199665,382.7902000048198,595.186200021999,53.280599997378886,23.359800019534305,671.8266000389121,1.7231999954674393,336.46479999879375,338.1879999942612,1054.616800043732
35,2,high,372.2317999927327,0.999899988528341,373.23169998126104,618.6667000001762,74.72270002472214,26.274299976648763,719.6637000015471,1.7324000073131174,330.30060000601225,332.03300001332536,1092.8953999828082
35,3,high,355.09070000262,0.912799994694069,356.00349999731407,605.0424000131898,80.25269999052398,34.89469998748973,720.1897999912035,2.1455000096466392,374.2375999863725,376.38309999601915,1076.1932999885175
35,4,high,364.9879000149667,0.999299983959645,365.98719999892637,624.1113999858499,79.42170000751503,28.976800007512793,732.5099000008777,1.8186000233981758,338.06019998155534,339.8788000049535,1098.497099999804
36,0,low,367.12249999982305,1.4950000040698797,368.6175000038929,618.3432000107132,90.16859999974258,25.193800014676526,733.7056000251323,2.1105000050738454,350.2075000142213,352.31800001929514,720.9355000231881
36,1,low,380.49680000403896,1.1218000145163387,381.6186000185553,575.6988999783061,66.2525000225287,25.730000023031607,667.6814000238664,2.1180000039748847,371.71269999817014,373.830700002145,755.4493000207003
36,2,low,356.4446000091266,0.8894000202417374,357.3340000293683,656.2742000096478,63.59060000977479,25.658899976406246,745.5236999958288,2.055999997537583,360.66060001030564,362.7166000078432,720.0506000372116
36,3,low,379.2396000062581,1.001399999950081,380.2410000062082,604.2522999923676,65.70289999945089,22.754000005079433,692.709199996898,2.0827999978791922,354.4650999829173,356.5478999807965,736.7888999870047
36,4,low,323.0084000097122,1.1085000005550683,324.1169000102673,608.4521999873687,63.452100002905354,29.195400013122708,701.0997000033967,2.0785000233445317,353.7493000039831,355.8278000273276,679.9447000375949
37,0,low,290.74470000341535,0.8734999864827842,291.61819998989813,486.2165999948047,89.40090000396594,27.477299998281524,603.0947999970522,1.2531999964267015,204.2213999957312,205.4745999921579,497.092799982056
37,1,low,214.39459998509847,1.0335999832022935,215.42819996830076,430.5958000186365,58.29630000516772,25.330400007078424,514.2225000308827,1.1932000052183867,199.14620000054128,200.33940000575967,415.76759997406043
37,2,low,307.17650000588037,1.1950999905820936,308.37159999646246,444.9962999788113,57.072199997492135,26.125399977900088,528.1938999542035,1.1106999882031232,228.26979999081232,229.38049997901544,537.7520999754779
37,3,low,612.2781000158284,0.8258000016212463,613.1039000174496,522.1681999973953,54.044000018620864,24.441099987598136,600.6533000036143,1.1712000123225152,193.405600002734,194.5768000150565,807.6807000325061
37,4,low,299.3719000078272,1.0732999944593757,300.4452000022866,455.60749998549,56.734300014795735,22.77679997496307,535.1185999752488,1.133699988713488,194.7126000013668,195.8462999900803,496.2914999923669
38,0,low,377.34639999689534,0.8514999935869128,378.19789999048226,554.741500003729,53.26169999898411,16.17160000023432,624.1748000029474,0.680199998896569,120.63499999931082,121.31519999820739,499.51309998868965
38,1,low,291.0324999829754,1.0433999996166676,292.0758999825921,575.5056999914814,81.61930000642315,30.640399985713884,687.7653999836184,0.890600000275299,117.7830999949947,118.67369999527,410.7495999778621
38,2,low,328.6643000028562,0.8656000136397779,329.52990001649596,575.2361000049859,57.84200000925921,22.874999995110556,655.9531000093557,0.6483999895863235,107.54430000088178,108.1926999904681,437.72260000696406
38,3,low,312.1252000273671,0.9869000059552491,313.11210003332235,934.6483999979682,55.813000013586134,27.32079999987036,1017.7822000114247,0.7031999994069338,106.23910001595505,106.94230001536198,420.05440004868433
38,4,low,265.13929999782704,1.0207999730482697,266.1600999708753,592.8191999846604,48.80000001867302,24.07890002359636,665.6981000269298,0.690099986968562,109.26769999787211,109.95779998484068,376.117899955716
39,0,low,378.53050002013333,1.3200999819673598,379.8506000021007,1018.4735999791883,97.23420001682825,14.686599984997883,1130.3943999810144,1.2655000027734786,276.34420001413673,277.6097000169102,657.4603000190109
39,1,low,408.16230000928044,1.0936000035144389,409.2559000127949,680.931499984581,58.54600001475774,28.021099977195263,767.498599976534,1.5455999819096178,250.63179997960106,252.17739996151067,661.4332999743056
39,2,low,358.25379999005236,1.1839000217150897,359.43770001176745,622.9380000149831,84.69729998614639,17.895299999509007,725.5306000006385,0.9843000152613968,237.65520000597462,238.63950002123602,598.0772000330035
39,3,low,370.01600000075996,1.035199995385483,371.05119999614544,620.6379000213929,68.23820000863634,15.661099983844906,704.5372000138741,0.8999000128824264,244.19440000201575,245.09430001489818,616.1455000110436
39,4,low,394.231000012951,1.0668000031728297,395.2978000161238,651.1732999933884,56.131400022422895,24.126000003889203,731.4307000197005,1.3152000028640032,249.74070000462234,251.05590000748634,646.3537000236101
40,0,low,431.19810000644065,1.3063999940641224,432.5045000005048,700.3252999857068,106.63739999290556,26.683299976866692,833.645999955479,2.016800019191578,300.657499989029,302.6743000082206,735.1788000087254
40,1,low,408.3888000168372,0.9620000200811774,409.3508000369184,739.3464000197127,56.05509999440983,16.032699990319088,811.4342000044417,1.518299977760762,293.0925999826286,294.61089996038936,703.9616999973077
40,2,low,442.5467999826651,1.2058000138495117,443.7525999965146,686.3073999993503,63.20720000076108,17.602200008695945,767.1168000088073,1.414199999999255,312.7966999891214,314.21089998912066,757.9634999856353
40,3,low,449.28829997661524,1.0454999865032732,450.3337999631185,698.6829999950714,90.68940000724979,26.9741999800317,816.3465999823529,1.6318999987561256,323.11520000803284,324.74710000678897,775.0808999699075
40,4,low,397.3948000057135,0.8062999986577779,398.20110000437126,709.2280999931972,56.343100004596636,24.455599981592968,790.0267999793869,1.5987000078894198,294.6447000140324,296.24340002192184,694.4445000262931
41,0,low,419.38000000664033,0.9680999792180955,420.3480999858584,640.4509999847505,101.3519000262022,24.33380001457408,766.1367000255268,1.6619999951217324,355.33209997811355,356.9940999732353,777.3421999590937
41,1,low,394.43680000840686,1.4047000149730593,395.8415000233799,656.9961000059266,71.69159999466501,25.967199995648116,754.6548999962397,2.041899977484718,351.4881999872159,353.53009996470064,749.3715999880806
41,2,low,405.4595000052359,1.2308000004850328,406.6903000057209,649.1507999890018,64.4330000213813,25.438399985432625,739.0221999958158,1.5712000022176653,325.2139999822248,326.78519998444244,733.4754999901634
41,3,low,434.99100001645274,1.028700004098937,436.0197000205517,629.382799990708,70.71739999810234,31.21139999711886,731.3115999859292,1.6055999731179327,320.7782999961637,322.38389996928163,758.4035999898333
41,4,low,389.1639999928884,1.145099988207221,390.30909998109564,641.6456000006292,75.44280000729486,18.956000014441088,736.0444000223652,1.5316999924834818,336.4134000148624,337.9451000073459,728.2541999884415
42,0,low,445.0588999898173,0.9414999803993851,446.0003999702167,754.9243999819737,132.52340001054108,33.23369999998249,920.6814999924973,3.9281999925151467,257.132200000342,261.0603999928571,707.0607999630738
42,1,low,320.94139998662286,0.9928000217769295,321.9342000083998,653.390199993737,65.6304000003729,30.506600014632568,749.5272000087425,1.5432999935001135,226.03310001431964,227.57640000781976,549.5106000162195
42,2,low,335.98850000998937,0.8341999782714993,336.82269998826087,597.3244000051636,66.64050000836141,24.149299977580085,688.1141999911051,1.5465999895241112,214.97710002586246,216.52370001538657,553.3464000036474
42,3,low,402.9908000084106,0.8057000231929123,403.7965000316035,609.4282999983989,66.93699999595992,18.93779999227263,695.3030999866314,0.9916000126395375,219.63559999130666,220.6272000039462,624.4237000355497
42,4,low,327.87330000428483,1.0619000240694731,328.9352000283543,609.6274999727029,74.57489997614175,24.24769999925047,708.4500999480952,1.2983000196982175,217.90940000209957,219.2077000217978,548.1429000501521
43,0,low,275.6324000074528,1.0017000022344291,276.63410000968724,490.65260001225397,98.2769999827724,24.964200012618676,613.893800007645,0.9061000018846244,97.0075000077486,97.91360000963323,374.5477000193205
43,1,low,276.75360001740046,1.1306999949738383,277.8843000123743,489.93979999795556,49.808000010671094,16.406500013545156,556.1543000221718,0.6671000155620277,98.81039999891073,99.47750001447275,377.36180002684705
43,2,low,227.5896999926772,1.043800002662465,228.63349999533966,470.00410000327975,52.39990001427941,24.9885999946855,547.3926000122447,0.6272000027820468,103.45870000310242,104.08590000588447,332.71940000122413
43,3,low,259.69579999218695,1.114500017138198,260.81030000932515,450.6027000024915,55.18060000031255,30.156299995724112,535.9395999985281,0.8134999952744693,105.14229998807423,105.9557999833487,366.76609999267384
43,4,low,250.4577999934554,1.1079999967478216,251.56579999020323,471.38299999642186,53.554699989035726,23.64619998843409,548.5838999738917,0.6044000037945807,133.42769999871962,134.0321000025142,385.59789999271743
44,0,low,290.46889999881387,0.8697999874129891,291.33869998622686,555.4663999937475,66.38020000536926,31.305300013627857,653.1519000127446,1.6758999845478684,235.60399998677894,237.2798999713268,528.6185999575537
44,1,low,312.88329997914843,1.902499992866069,314.7857999720145,545.3730000008363,91.61490001133643,14.248799998313189,651.236700010486,1.4344000082928687,233.2174000039231,234.65180001221597,549.4375999842305
44,2,low,281.3638999941759,0.8987000037450343,282.2625999979209,552.751499984879,62.044399994192645,24.182300025131553,638.9782000042032,1.2761999969370663,227.5169999920763,228.79319998901337,511.0557999869343
44,3,low,322.8645999915898,1.1655999987851828,324.03019999037497,572.29810001445,68.89289998798631,25.48360000946559,666.6746000119019,1.2317000073380768,242.57740000030026,243.80910000763834,567.8392999980133
44,4,low,325.8870999852661,1.1103999859187752,326.9974999711849,563.456200005021,56.129800010239705,24.77859999635257,644.3646000116132,1.2454999960027635,233.70139999315143,234.9468999891542,561.9443999603391
45,0,low,388.5585000098217,1.1025999847333878,389.6610999945551,557.8583999886177,117.71299998508766,36.71020001638681,712.2815999900922,1.1245000059716403,215.51569999428466,216.6402000002563,606.3012999948114
45,1,low,291.6874999937136,0.8015999919734895,292.48909998568706,630.717399995774,56.97659999714233,41.838300006929785,729.5322999998461,1.7728999955579638,177.385899994988,179.15879999054596,471.647899976233
45,2,low,314.3891999789048,1.2571999977808446,315.64639997668564,527.5201000040397,51.91710000508465,24.979000008897856,604.4162000180222,1.0572999890428036,172.41230001673102,173.46960000577383,489.11599998245947
45,3,low,332.9529000038747,0.8711999980732799,333.82410000194795,623.8119999761693,72.28930000565015,33.505600003991276,729.6068999858107,0.9972999978344887,169.7209000121802,170.7182000100147,504.54230001196265
45,4,low,275.97429999150336,1.9017999875359237,277.8760999790393,518.5687000048347,59.276699990732595,27.759000018704683,605.604400014272,1.1887999717146158,177.33109998516738,178.519899956882,456.3959999359213
46,0,low,410.9854999987874,1.7704000056255609,412.755900004413,655.2746999950614,80.88439999846742,32.48090000124648,768.6399999947753,2.2943999792914838,298.1850999931339,300.4794999724254,713.2353999768384
46,1,low,319.2863000149373,0.9209000272676349,320.20720004220493,616.8070999847259,87.65989998937584,26.122700015548617,730.5896999896504,1.3512999867089093,251.29000001470558,252.6413000014145,572.8485000436194
46,2,low,342.51960000256076,1.033000007737428,343.5526000102982,643.6697999888565,59.34290000004694,25.025399983860552,728.038099972764,1.3896999880671501,248.47210000734776,249.8617999954149,593.4144000057131
46,3,low,361.2143999780528,0.9818999969866127,362.19629997503944,592.021599994041,59.79619998834096,25.412799994228408,677.2305999766104,1.4125999878160655,276.2698000005912,277.68239998840727,639.8786999634467
46,4,low,310.54340000264347,1.0020000045187771,311.54540000716224,617.3979000013787,49.99379999935627,23.95880001131445,691.3505000120495,1.35119998594746,238.40520001249388,239.75639999844134,551.3018000056036
47,0,low,237.5441000040155,1.2478000135160983,238.7919000175316,450.8007999975234,91.59890000591986,24.724099988816306,567.1237999922596,1.3617000076919794,247.87239998113364,249.23409998882562,488.0260000063572
47,1,low,214.52000000863336,0.9480000007897615,215.46800000942312,431.57529999734834,58.65120000089519,24.995599989779294,515.2220999880228,1.0634999780450016,184.591500001261,185.654999979306,401.12299998872913
47,2,low,215.17330000642687,1.0309999925084412,216.2042999989353,393.53380000102334,73.13189998967573,31.186999985948205,497.8526999766473,1.6610999882686883,199.69860001583584,201.35970000410452,417.56400000303984
47,3,low,221.9403000199236,0.985399994533509,222.9257000144571,379.86639997689053,74.48300000396557,24.872100009815767,479.2214999906719,1.2346000003162771,216.24330000486225,217.47790000517853,440.40360001963563
47,4,low,224.63389998301864,1.0177000076510012,225.65159999066964,392.7331000159029,84.48560000397265,25.03150000120513,502.2502000210807,1.1289000103715807,211.9751999853179,213.10409999568947,438.7556999863591
48,0,high,279.42750000511296,1.0732999944593757,280.50079999957234,552.7280000096653,82.42789999349043,33.668699994450435,668.8245999976061,3.6612000258173794,354.6533999906387,358.3146000164561,949.3253999971785
48,1,high,341.01799997733906,1.3815999845974147,342.3995999619365,519.7984999977052,58.86819999432191,22.35169999767095,601.0183999896981,2.10390001302585,371.33920000633225,373.4431000193581,943.4179999516346
48,2,high,301.2278000242077,1.1633999820332974,302.391200006241,511.0489999933634,69.57669998519123,16.69299998320639,597.318699961761,1.5519000007770956,350.1914000080433,351.74330000882037,899.709899968002
48,3,high,332.47949997894466,1.11420001485385,333.5936999937985,562.33779998729,77.9255999950692,19.796399981714785,660.059799964074,1.5305000124499202,385.9650999947917,387.4956000072416,993.6534999578726
48,4,high,296.6349999769591,0.8344999805558473,297.4694999575149,538.724199985154,87.64339998015203,30.99050000309944,657.3580999684054,1.8914999964181334,398.62140000332147,400.5128999997396,954.8275999259204
49,0,low,407.8000000154134,0.8851000166032463,408.68510003201663,775.3393000166398,85.10109997587278,23.573200014652684,884.0136000071652,1.0627000010572374,121.2729999970179,122.33569999807514,531.0208000300918
49,1,low,412.4833999958355,1.1245000059716403,413.60790000180714,773.5778000205755,65.45220001135021,24.358399998163804,863.3884000300895,0.7845000072848052,125.05030000465922,125.83480001194403,539.4427000137512
49,2,low,414.6752000087872,1.2583999778144062,415.9335999866016,754.7390999970958,86.58989999094047,26.795200014021248,868.1242000020575,0.9774000209290534,158.00610001315363,158.98350003408268,574.9171000206843
49,3,low,426.060800004052,1.1045999999623746,427.1654000040144,761.270599992713,52.920800022548065,24.922600015997887,839.1140000312589,0.8033000049181283,136.9319999939762,137.73529999889433,564.9007000029087
49,4,low,397.0718999917153,0.8014999912120402,397.87339998292737,764.2050000140443,66.759599983925,32.28759998455644,863.2521999825258,0.7989000005181879,121.25309999100864,122.05199999152683,519.9253999744542
50,0,low,312.34370000311173,1.445000001695007,313.78870000480674,628.3933999948204,136.8594000232406,25.124500010861084,790.377300028922,1.7613999953027815,263.0825999949593,264.8439999902621,578.6326999950688
50,1,low,365.4852000181563,0.9032999805640429,366.38849999872036,607.9116000037175,64.69860000652261,28.41430000262335,701.0245000128634,1.5774999919813126,239.25620000227354,240.83369999425486,607.2221999929752
50,2,low,366.79040000308305,1.3121000083629042,368.10250001144595,641.5593999845441,67.32309999642894,23.703599988948554,732.5860999699216,1.4097999955993146,238.56359999626875,239.97339999186806,608.075900003314
50,3,low,326.8134000245482,0.8763000078033656,327.68970003235154,637.1839000203181,52.6151999947615,25.752100016688928,715.5512000317685,1.2658000050578266,239.72470001899637,240.9905000240542,568.6802000564057
50,4,low,362.7367000153754,0.9877999837044626,363.72449999907985,607.328400015831,65.43439999222755,29.427200002828613,702.1900000108872,1.9401000172365457,271.4384999999311,273.3786000171676,637.1031000162475
51,0,low,309.3820000067353,1.0978000063914806,310.4798000131268,528.7057000095956,86.50679999846034,25.744799990206957,640.9572999982629,1.5867000038269907,206.9859000039287,208.57260000775568,519.0524000208825
51,1,low,285.02389998175204,0.8564000017940998,285.88029998354614,492.7575000037905,63.40520002413541,24.95779999298975,581.1205000209156,1.210599992191419,184.64019999373704,185.85079998592846,471.7310999694746
51,2,low,289.05069999746047,0.9427000186406076,289.9934000161011,590.3746999974828,75.5463000095915,18.116699997335672,684.03770000441,1.1314000003039837,184.61080000270158,185.74220000300556,475.73560001910664
51,3,low,273.99650000734255,1.0586999997030944,275.05520000704564,552.4412000086159,103.32749999361113,205.58959999470972,861.3582999969367,7.5345000077504665,391.0234000068158,398.55790001456626,673.6131000216119
51,4,low,316.42059999285266,0.7685000018682331,317.1890999947209,990.7528999901842,73.23740000720136,35.892599989892915,1099.8828999872785,1.3304000021889806,223.25939999427646,224.58979999646544,541.7788999911863
52,0,high,365.0099000078626,0.9550999966450036,365.9650000045076,555.1867999893147,122.96000000787899,25.364400004036725,703.5112000012305,2.53060000250116,399.2386000172701,401.76920001977123,1069.476200005738
52,1,high,294.55190000589937,1.0805999918375164,295.6324999977369,490.3962000098545,67.50110001303256,22.705999988829717,580.6033000117168,2.263600006699562,382.309799984796,384.57339999149553,876.2358000094537
52,2,high,316.6450999851804,1.0845999931916595,317.7296999783721,499.9783000093885,69.00610000593588,16.452700016088784,585.4371000314131,1.7288000090047717,351.57950001303107,353.30830002203584,903.1668000097852
52,3,high,276.7837999854237,0.9740999958012253,277.7578999812249,544.4816999952309,68.08430000091903,23.940199986100197,636.5061999822501,1.6402000037487596,354.67939998488873,356.3195999886375,914.264099963475
52,4,high,322.2795999899972,1.2353000056464225,323.51489999564365,468.87989999959245,69.32530002086423,28.49550000973977,566.7007000301965,2.0352000137791038,354.4928999908734,356.5281000046525,890.2156000258401
53,0,low,286.88709999551065,1.0242000280413777,287.91130002355203,516.8156000145245,103.01019999315031,24.645299999974668,644.4711000076495,1.0258000111207366,190.3646000137087,191.39040002482943,479.30170004838146
53,1,low,286.32199999992736,0.9138000023085624,287.2358000022359,496.73450001864694,63.70109997806139,25.729200016940013,586.1648000136483,1.1795999889727682,160.3737999976147,161.55339998658746,448.7891999888234
53,2,low,300.6370000075549,0.9894999966491014,301.626500004204,537.8847999963909,68.17640000372194,15.90800000121817,621.969200001331,0.7893999863881618,163.65649999352172,164.44589997990988,466.0723999841139
53,3,low,260.4933000111487,0.8984999731183052,261.391799984267,543.516500008991,66.0982999834232,17.953699978534132,627.5684999709483,0.8018999942578375,167.69469997962005,168.4965999738779,429.8883999581449
53,4,low,281.70620001037605,0.9088999941013753,282.6151000044774,529.2578999942634,70.73969999328256,23.590400000102818,623.5879999876488,0.9448000055272132,155.6132000114303,156.55800001695752,439.17310002143495
54,0,low,299.398300005123,1.056499982951209,300.4547999880742,571.3544999889564,104.6302999893669,26.20939997723326,702.1941999555565,1.580999989528209,273.76989999902435,275.35089998855256,575.8056999766268
54,1,low,316.75410000025295,0.8662000182084739,317.6203000184614,539.5051000232343,57.69960000179708,26.08820001478307,623.2929000398144,1.4486000000033528,265.776200016262,267.22480001626536,584.8451000347268
54,2,low,337.8060999966692,1.1906999861821532,338.99679998285137,538.6896999843884,70.11609998880886,23.95900001283735,632.7647999860346,1.6846999933477491,264.8518000205513,266.53650001389906,605.5332999967504
54,3,low,326.7976999923121,2.1672000002581626,328.9648999925703,578.0528000032064,51.810800010571256,25.553599989507347,655.417200003285,1.7222000169567764,280.86959998472594,282.5918000016827,611.556699994253
54,4,low,350.7275999872945,1.0682000138331205,351.79580000112765,609.3425999861211,75.75680001173168,37.53030000370927,722.629700001562,1.943300012499094,370.14479999197647,372.08810000447556,723.8839000056032
55,0,low,184.43709998973645,1.2517999857664108,185.68889997550286,443.0834000231698,82.03230000799522,24.01399999507703,549.1297000262421,0.8314999868161976,132.02210000599734,132.85359999281354,318.5424999683164
55,1,low,176.2585999967996,0.8563000010326505,177.11489999783225,398.45490001607686,80.07629998610355,30.41609999490902,508.94729999708943,0.9123000199906528,139.96030000271276,140.8726000227034,317.98750002053566
55,2,low,178.38019999908283,0.818300002720207,179.19850000180304,328.65330000640824,98.95079999114387,30.413300002692267,458.0174000002444,0.729600025806576,131.54490001033992,132.2745000361465,311.47300003794953
55,3,low,229.93230001884513,0.8967999892774969,230.82910000812262,338.2135000138078,68.56329998117872,19.03979998314753,425.81659997813404,0.7550000154878944,131.78309999057092,132.5381000060588,363.36720001418144
55,4,low,198.8052999950014,0.8966999885160476,199.70199998351745,316.38650002423674,87.37619998282753,29.825499979779124,433.5881999868434,1.0560999799054116,144.8349000129383,145.89099999284372,345.59299997636117
56,0,low,340.4034999839496,1.0810999956447631,341.48459997959435,571.0917999967933,100.97450000466779,28.13839999726042,700.2046999987215,1.4016999921295792,275.28040000470355,276.68209999683313,618.1666999764275
56,1,low,309.4185999943875,1.1144999880343676,310.53309998242185,597.6776000170503,74.00849999976344,30.011900002136827,701.6980000189506,1.567100000102073,250.10069998097606,251.66779998107813,562.2008999635
56,2,low,300.8327999850735,0.89640001533553,301.72920000040904,530.285900022136,74.76479999604635,24.37219998682849,629.4229000050109,1.8349000019952655,253.83850000798702,255.6734000099823,557.4026000103913
56,3,low,290.01640001661144,1.002099976176396,291.01849999278784,602.281800005585,68.31030000466853,28.99220000836067,699.5843000186142,1.4112999779172242,269.8826999985613,271.2939999764785,562.3124999692664
56,4,low,309.0830000001006,0.830999983008951,309.91399998310953,499.1116000164766,80.91689998400398,28.379299998050556,608.4077999985311,1.6710000054445118,266.84369999566115,268.51470000110567,578.4286999842152
57,0,low,512.3316000099294,1.0313999955542386,513.3630000054836,1269.8899999959394,104.88910001004115,24.87300001666881,1399.6521000226494,1.8434000085107982,315.02090001595207,316.86430002446286,830.2273000299465
57,1,low,608.5729000042193,1.1363000085111707,609.7092000127304,898.8800000224728,71.83240001904778,28.767399984644726,999.4798000261653,1.930700003867969,344.92850000970066,346.8592000135686,956.5684000262991
57,2,low,468.7930000072811,1.0861000046133995,469.8791000118945,828.2187999866437,63.80669999634847,17.975300026591867,910.000800009584,1.7151999927591532,349.9598999915179,351.67509998427704,821.5541999961715
57,3,low,497.74319998687133,1.049000013154,498.79220000002533,821.993299992755,53.65970000275411,26.344900019466877,901.997900014976,1.6709000046830624,308.9295999961905,310.6005000008736,809.3927000008989
